player,batting_average,strike_rate,bowling_average,is_best_batsman
SD Lad,1.202054795,120.2054795,27.375,1
Urvil Patel,1.376811594,137.6811594,0,1
Chirag Gandhi,1.242957746,124.2957746,0,1
Naushad Shaikh,1.244791667,124.4791667,23.5,1
Rohit Dahiya,1.074074074,107.4074074,17.4,1
Divyang Hinganekar,1.128205128,112.8205128,19.7,1
SS Shinde,0.25,25,31.5,0
SM Fallah,0,0,28.125,0
Dhruv Raval,1.371287129,137.1287129,0,1
SS Mundhe,1.262686567,126.2686567,18.91666667,1
Kshitij Patel,1.05,105,0,1
RH Bhatt,0.9125,91.25,31,1
JP Zope,1.428571429,142.8571429,28,1
DJ Muthuswami,0.5,50,12.33333333,0
Chintan Gaja,0.888888889,88.88888889,13.21052632,0
Aditya Garhwal,1.155339806,115.5339806,7.5,1
Puneet Datey,1,100,21.75,1
R Bishnoi,1.08411215,108.411215,0,1
VR Iyer,1.298571429,129.8571429,15.94444444,1
Tajinder Singh,2.082191781,208.2191781,13.14285714,1
Mihir Hirwani,0.944444444,94.44444444,28.55555556,1
Avesh Khan,0.78125,78.125,22.80701754,0
A Tomar,0.724137931,72.4137931,0,0
IC Pandey,0.851851852,85.18518519,27,0
MK Lomror,1.298904538,129.8904538,64.5,1
P Dogra,1.11352657,111.352657,0,1
AH Hooda,0.222222222,22.22222222,18.57142857,0
AK Chahal,1.142857143,114.2857143,18.8,1
HV Patel,1.341216216,134.1216216,18.91089109,1
AKS Bains,1.136986301,113.6986301,0,1
Ravikumar Samarth,1.094827586,109.4827586,0,1
Darshan Misal,0.828571429,82.85714286,31.2,0
P Dubey,1.02020202,102.020202,26.5,1
Lakshay Garg,1.287878788,128.7878788,25.86956522,1
Srinivas Fadte,0.714285714,71.42857143,37.5,0
Vijesh Prabhudessai,0,0,42.33333333,0
Felix Alemao,0.8,80,30.57142857,0
AN Ahmed,1.186440678,118.6440678,17.17857143,1
U U Bose,0.956284153,95.6284153,33,1
SK Patel,1.07480315,107.480315,0,1
SJ Barman,0,0,44,0
Rajjakuddin Ahmed,1.302013423,130.2013423,23.07692308,1
Swarupam Purkayastha,0.686046512,68.60465116,23,0
Yashpal Singh,1.127906977,112.7906977,31.33333333,1
Manisankar Murasingh,1.371859296,137.1859296,24.93333333,1
Gurinder Singh,1.285714286,128.5714286,21.35,1
KK Acharjee,0.62962963,62.96296296,0,0
Pallav Kumar Das,1.265560166,126.5560166,29.33333333,1
Pritam Das,1.066666667,106.6666667,31.875,1
Yuvraj Chudasama,0.75,75,19.6,0
PN Mankad,1.463157895,146.3157895,20.28571429,1
Chirag Jani,1.276041667,127.6041667,27.75,1
K D Patel,1.111111111,111.1111111,37.6,1
Vishvaraj Jadeja,1.074534161,107.4534161,0,1
Kishan Parmar,1.08490566,108.490566,0,1
Dharmendrasinh Jadeja,1.476190476,147.6190476,25,1
S Sanandia,1.432432432,143.2432432,7.142857143,1
Pankaj Rao,0.333333333,33.33333333,26.66666667,0
JM Sharma,1.47755102,147.755102,0,1
RL Jangid,1.12987013,112.987013,17.33333333,1
Shivendra Singh,0.941176471,94.11764706,27.16666667,1
Akshay Karnewar,1.128787879,112.8787879,20.14285714,1
FY Fazal,1.069400631,106.9400631,12,1
Sumit Ruikar,1.538461538,153.8461538,44.5,1
Vishal Kushwah,1.784313725,178.4313725,23.57142857,1
AV Wankhade,1.347593583,134.7593583,0,1
Ajay Mandal,1.080357143,108.0357143,15.57142857,1
Shakeeb Ahmed,1.076923077,107.6923077,19,1
SB Wagh,1.017241379,101.7241379,12.54545455,1
Ganesh Satish,1.067924528,106.7924528,0,1
Ahmed Banday,0.941176471,94.11764706,0,1
Abhishek Sakuja,0.5,50,27,0
Avishek Sinha,0.722222222,72.22222222,19.14285714,0
Mohammed Mudhasir,0.888888889,88.88888889,12.42857143,0
Ian Dev Singh,1.117021277,111.7021277,0,1
Nitin Yadav,1,100,15.5625,1
Diwesh Pathania,1.444444444,144.4444444,20.86363636,1
OA Shah,0.971820809,97.18208092,39,1
Bandeep Singh,1.167938931,116.7938931,26,1
Ram Dayal,0.689655172,68.96551724,22.11111111,0
AA Bamal,0.5,50,15.25,0
Waseem Raza,0.777777778,77.77777778,31,0
Umar Nazir,1.181818182,118.1818182,117,1
Shubham Khajuria,1.085714286,108.5714286,0,1
Bavanaka Sandeep,1.193621868,119.3621868,81,1
P Prasanth,1.3125,131.25,18,1
Jalaj S Saxena,0.789473684,78.94736842,16.5,0
A Ashish Reddy,1.300469484,130.0469484,27.42857143,1
PA Reddy,1.158357771,115.8357771,0,1
Kolla Sumanth,0.989583333,98.95833333,0,1
Tanmay Agarwal,1.123015873,112.3015873,0,1
S Sandeep Warrier,0.333333333,33.33333333,27.76190476,0
Akash Bhandari,1.054054054,105.4054054,53.5,1
Shoaib Mohammed Khan,1,100,15.5,1
R Sanjay Yadav,1.128378378,112.8378378,27.91666667,1
RK Bhui,1.616883117,161.6883117,0,1
DB Ravi Teja,1.124260355,112.4260355,12,1
M Mohammed,1.744186047,174.4186047,13.12,1
Krishnamoorthy Vignesh,0.333333333,33.33333333,28.75,0
Girinath Reddy,1.386554622,138.6554622,22.14285714,1
V Athisayaraj Davidson,1,100,12.5,1
K V Sasikanth,1.098214286,109.8214286,22.4,1
Prashanth Kumar,0.917525773,91.75257732,29,1
KS Bharat,0.968215159,96.82151589,0,1
R Sai Kishore,1.1,110,11.45945946,1
Paresh Patel,0.9375,93.75,0,1
Writtick Chatterjee,1,100,17.14285714,1
Anurag Sarangi,1.145631068,114.5631068,0,1
Debasish Samantray,1.047619048,104.7619048,0,1
Rajesh Dhuper,1.01509434,101.509434,0,1
Sayan Ghosh,0,0,16.28571429,0
Subhransu Senapati,1.35,135,0,1
Prayas Singh,0.945945946,94.59459459,31,1
Kanishk Seth,0.5,50,24,0
KK Ahmed,0.583333333,58.33333333,23.80555556,0
Saurabh Kumar,0.733333333,73.33333333,37.1,0
AD Nath,1.215231788,121.5231788,20.66666667,1
SN Khan,1.363395225,136.3395225,0,1
Samarth Singh,1.0703125,107.03125,0,1
CP Singh,1.351351351,135.1351351,23.5,1
RK Singh,1.355102041,135.5102041,17,1
ER Dwivedi,1.158823529,115.8823529,0,1
Gurkeerat Singh,1.247104247,124.7104247,31.33333333,1
NA Saini,0.680851064,68.08510638,31.39130435,0
K Khejroliya,1.9,190,22.61538462,1
Anmolpreet Singh,1.209003215,120.9003215,0,1
Lalit Yadav,1.254752852,125.4752852,31.35,1
Fabid Ahmed,0.962616822,96.26168224,28.58333333,1
B Aparajith,1.20855615,120.855615,14.09090909,1
N Jagadeesan,0.977207977,97.72079772,0,1
K Bharath Shankar,1.017241379,101.7241379,0,1
Ashish Yadav,1.176,117.6,25.6,1
Abhishek Sharma,1.30417495,130.417495,18.92307692,1
Amit Mishra,1,100,14.92857143,1
Chanderpal Saini,2,200,37,1
AN Chauhan,1.333333333,133.3333333,10.85714286,1
Ankit Kaushik,1.203125,120.3125,0,1
Mayank Dagar,0.783333333,78.33333333,14.92307692,0
Pankaj Jaswal,1.488888889,148.8888889,11.75,1
Manik Gupta,0,0,26,0
Nikhil Gangta,1.252173913,125.2173913,53,1
Achit Shigwan,0.8,80,18,0
CM Gautam,1.156028369,115.6028369,0,1
R Vinay Kumar,1.174917492,117.4917492,21.49618321,1
Bandaru Ayyappa,1.314814815,131.4814815,16.17391304,1
K Gowtham,1.335294118,133.5294118,38.29411765,1
D Siva Kumar,0.5,50,23,0
A Mithun,0.742857143,74.28571429,36.56666667,0
BA Bhatt,1.5,150,34,1
Vishnu Solanki,1.174418605,117.4418605,0,1
AS Karambelkar,1.235294118,123.5294118,0,1
RT Arothe,0.571428571,57.14285714,23.71428571,0
Karan Patel,0.125,12.5,20.25,0
Ishwar Chaudhary,0.731707317,73.17073171,17.28571429,0
Jayveer Parmar,0.333333333,33.33333333,14.71428571,0
A Sheth,1.288135593,128.8135593,12.2,1
Govinda Poddar,1.393939394,139.3939394,45.66666667,1
AS Surwar,1,100,15.5,1
Debabrata Pradhan,0.761904762,76.19047619,19.5,0
Monu Kumar,1.5,150,15.42857143,1
Arabind Singh,0.705882353,70.58823529,0,0
BB Samantray,1.189003436,118.9003436,8.7,1
Jaskaran Singh (3),0,0,26.66666667,0
AS Raut,0.931937173,93.19371728,50.75,1
Suryakant Pradhan,1.261904762,126.1904762,22.7,1
Manoj Singh,1.222222222,122.2222222,0,1
Rishabh Tiwari,1.138121547,113.8121547,0,1
Sahil Gupta,0.885714286,88.57142857,0,0
Ashutosh Singh,0.9,90,12,1
Amandeep Khare,1.093457944,109.3457944,0,1
Ravi Chauhan,1.17721519,117.721519,0,1
Amit Pachhara,0.770833333,77.08333333,0,0
Nakul Verma,1.142857143,114.2857143,0,1
Nakul Sharma,1.155172414,115.5172414,0,1
Vikas Hathwala,1.079207921,107.9207921,20.5,1
MS Gony,1.524390244,152.4390244,27.76666667,1
Rahul Singh,1.573913043,157.3913043,0,1
Baltej Singh,1,100,17.52173913,1
Shashank Singh,1.445714286,144.5714286,35.66666667,1
Khizer Dafedar,0,0,0,0
Vivek Singh,1.360759494,136.0759494,82,1
Sumanta Gupta,0,0,22.5,0
Aamir Gani,0.285714286,28.57142857,17.75,0
Ravi Teja,0.986666667,98.66666667,53,1
Ravi Kiran,0.3,30,37,0
Mehdi Hassan,0.636363636,63.63636364,18.9,0
SZ Mulani,1.147058824,114.7058824,22.73333333,1
VH Zol,1.034482759,103.4482759,0,1
NS Naik,1.195729537,119.5729537,0,1
RD Gaikwad,1.339403974,133.9403974,0,1
Akash Parkar,0.808823529,80.88235294,18.4,0
Abhishek Mohan,0.727272727,72.72727273,10.33333333,0
KB Arun Karthik,1.061538462,106.1538462,0,1
Rohan Prem,1.283236994,128.3236994,16,1
Salman Nizar,1.733333333,173.3333333,0,1
S Midhun,1.384615385,138.4615385,25.58333333,1
Harishankar Reddy,1.583333333,158.3333333,17.92857143,1
Amogh Desai,1.263157895,126.3157895,10,1
LI Meriwala,1.5,150,12.27586207,1
Soaeb Tai,1.0625,106.25,21.4,1
Jatin Wadhwan,1.181395349,118.1395349,0,1
Suboth Bhati,1.151515152,115.1515152,17,1
Shubham Pundir,1.247252747,124.7252747,0,1
Pranav Gupta,0.564102564,56.41025641,0,0
KM Asif,0,0,24.375,0
KA Vaz,1.059259259,105.9259259,0,1
Sagun Kamat,0.715447154,71.54471545,0,0
SA Asnodkar,1.27016129,127.016129,0,1
Sibsankar Roy,1.159574468,115.9574468,7,1
AP Majumdar,1.454545455,145.4545455,14,1
Rajdeep Das,0.5,50,0,0
Wasiqur Rahman,0.813333333,81.33333333,0,0
Mukesh Kumar,0,0,21.34782609,0
Romario Sharma,1.275862069,127.5862069,0,1
Amit Sinha,0.923728814,92.37288136,6,1
Rishav Das,0.90797546,90.79754601,0,1
Arup Das,0.25,25,43.5,0
Rohit Dhruw,0.4,40,0,0
Abhishek Gupta,1,100,0,1
Kumar Deobrat,1.369098712,136.9098712,0,1
KR Singh,0.887096774,88.70967742,53.5,0
SS Majumder,0.846153846,84.61538462,12.6,0
Virat Singh,1.282275711,128.2275711,13,1
AA Chakraborty,0.333333333,33.33333333,29.33333333,0
AK Sarkar,0.5,50,32,0
Ajay Sarkar,0.666666667,66.66666667,23.1,0
PP Ojha,0.277310924,27.73109244,30.37254902,0
M Ashwin,0.709302326,70.93023256,23.40909091,0
Shivam Chaudhary,1.124481328,112.4481328,26.5,1
Aakash Verma,1.111111111,111.1111111,0,1
M Rawat,1.136752137,113.6752137,0,1
AN Ghosh,0.891304348,89.13043478,0,0
AG Sehrawat,0.590909091,59.09090909,0,0
Mohsin Khan (2),1.789473684,178.9473684,17.78571429,1
Sachidanand Pandey,1.571428571,157.1428571,20.07692308,1
DG Kumar,2,200,0,1
Arpit Vasavada,1.324561404,132.4561404,3.5,1
SM Kazi,0.705882353,70.58823529,25.42857143,0
SM Gugale,0.864864865,86.48648649,0,0
Shashank Chandrakar,1.394822006,139.4822006,0,1
Tanay Thyagarajan,1.173076923,117.3076923,121,1
M Markande,1.269230769,126.9230769,25.96428571,1
Jayanta Behera,0.142857143,14.28571429,10,0
Amulya Pandrekar,0.666666667,66.66666667,30,0
ARB Singh,0,0,13,0
Ankit Kushwah,1.428571429,142.8571429,23.66666667,1
Harpreet Singh,1.381374723,138.1374723,13,1
RM Patidar,1.50591716,150.591716,0,1
Anshul Tripathi,0.875,87.5,0,0
Parth Sahani,1.199438202,119.9438202,25,1
RN Gurbani,0.222222222,22.22222222,23.375,0
Akshay Wakhare,1,100,53.22222222,1
Ravikumar Thakur,0.666666667,66.66666667,16.4,0
Amit Mishra (2),0.666666667,66.66666667,28.25,0
Kanwar Abhinay,1,100,16.625,1
Sharad Lumba,1.272727273,127.2727273,0,1
Sarthak Ranjan,1.388888889,138.8888889,0,1
Kshitiz Sharma,1.137681159,113.7681159,25,1
Nitin Tanwar,0.153846154,15.38461538,21.625,0
VK Saha,0,0,9.666666667,0
Nitish Rao,1,100,0,1
Pritam Debnath,0,0,0,0
ARS Silva,0.370517928,37.05179283,0,0
SJ Cameron,0.727272727,72.72727273,29.5,0
C Zhuwao,1.128834356,112.8834356,0,1
LN Rajbanshi,0.291139241,29.11392405,16.08108108,0
Sharafuddin Ashraf,0.653846154,65.38461538,59.55555556,0
SA Edwards,0.918246445,91.82464455,0,1
BFW de Leede,0.62020202,62.02020202,23.375,0
J Kila,0.772241993,77.22419929,19.4,0
AK Sah,1.132075472,113.2075472,0,1
Simandeep Singh,0.645833333,64.58333333,0,0
K Doriga,0.646453089,64.64530892,0,0
FJ Klaassen,0.636363636,63.63636364,22.80851064,0
Aniruddha Joshi,1.226190476,122.6190476,0,1
AA Herwadkar,1.030201342,103.0201342,0,1
GS Raju,0,0,0,0
NA Rathva,1.008474576,100.8474576,29.57142857,1
DM Mistry,1.285714286,128.5714286,0,1
AR Lamba,0.5,50,34,0
Pradipta Pramanik,0.75,75,17,0
Chetan Bist,1.041958042,104.1958042,0,1
SF Khan,1.175925926,117.5925926,0,1
Rahil Shah,1,100,19.77777778,1
Royston Dias,0,0,28.5,0
Dhrumil Matkar,1,100,48,1
BR Sharath,0.956896552,95.68965517,0,1
Vikash Singh,0.846153846,84.61538462,33.875,0
S Anirudha,1.187878788,118.7878788,0,1
M Prasidh Krishna,0.157894737,15.78947368,25.93333333,0
S Gopal,1.016129032,101.6129032,24.20930233,1
Sagar Trivedi,0.84,84,22,0
J Suchith,1.31147541,131.147541,26.34615385,1
Milind Kumar,1.080939948,108.0939948,30.5,1
Mohd Israr,0,0,5.5,0
UBT Chand,1.152777778,115.2777778,0,1
Antony Dhas,1.37037037,137.037037,6.857142857,1
VS Wategaonkar,0.644067797,64.40677966,0,0
Fayyaz Butt,0.786407767,78.6407767,20.58928571,0
D Heyliger,1.292307692,129.2307692,19.09090909,1
Jay Odedra,0.742857143,74.28571429,23.86666667,0
R Gunasekera,0.781055901,78.10559006,34,0
NR Kirton,0.728136882,72.81368821,0,0
HA Varaiya,0.424892704,42.48927039,22.32432432,0
N Davin,1.291208791,129.1208791,0,1
SA Wijeratne,0.858093126,85.80931264,0,0
Wafadar Momand,0,0,64.5,0
Aftab Alam,0.658823529,65.88235294,18.63636364,0
Karim Sadiq,0.801324503,80.13245033,27.5625,0
CAK Rajitha,0.319066148,31.90661479,23.79411765,0
Shivam Mavi,0.619047619,61.9047619,31.23076923,0
Shubman Gill,1.140337423,114.0337423,0,1
PP Shaw,1.303961196,130.3961196,0,1
SP Goswami,1.114606742,111.4606742,0,1
RR Chopra,0.666666667,66.66666667,0,0
J Barnes,0,0,23.6,0
J Cameron-Dow,0.323529412,32.35294118,29.66666667,0
NA Rock,0.97972973,97.97297297,0,1
AI Shields,1.8125,181.25,0,1
PA Eakin,1.5625,156.25,0,1
F Hand,0.99122807,99.12280702,25.45454545,1
O Gunning,1.65625,165.625,0,1
N Pretorius,1.441176471,144.1176471,0,1
ST Doheny,0.752212389,75.22123894,0,0
LR Down,0.752530934,75.25309336,0,0
TD Smartt,0.73015873,73.01587302,19,0
NC Dodd,0.792328042,79.23280423,0,0
MAA Sanjeewani,0.666666667,66.66666667,0,0
RS Vandort,0.65,65,0,0
Fareeha Mehmood,0.416666667,41.66666667,0,0
MA Aponso,0.428571429,42.85714286,31.33333333,0
PHKD Mendis,0.965625,96.5625,35,1
TP Visee,1.340707965,134.0707965,0,1
Abid Mushtaq,0.696969697,69.6969697,34,0
MNR Cooray,1.278350515,127.8350515,22.16666667,1
Ibrahim Hassan,0.693877551,69.3877551,29.55555556,0
Mihusan Hamid,0.468085106,46.80851064,18.42857143,0
Mohamed Saafee,0,0,14.14285714,0
Azyan Farhath,0.5,50,16,0
Abdullah Shahid,0.965517241,96.55172414,11.25,1
Shahbaz Badar,1.016393443,101.6393443,0,1
Fiaz Ahmed,0.914893617,91.4893617,0,1
Imran Anwar,1.174468085,117.4468085,18.29166667,1
Waseeq Ahmed,0.571428571,57.14285714,23.375,0
Sikder Billah,1.309090909,130.9090909,18.5,1
Usman Ali,0.4,40,8.9,0
Zeeshan Abbas,0.380952381,38.0952381,20,0
Khawar Abbas,0.857142857,85.71428571,6.333333333,0
Mohammad Ahsan,0.692307692,69.23076923,22.6,0
Umar Adam,1.113821138,111.3821138,10.125,1
Shahid Mahmood,0.333333333,33.33333333,27.6,0
Mohamed Rishwan,1.033492823,103.3492823,0,1
Hassan Rasheed,0.771653543,77.16535433,0,0
Faisal Khan,1.287878788,128.7878788,57,1
Inayat Saeed,0.725490196,72.54901961,0,0
Afaq Ahmed,0.641025641,64.1025641,0,0
Ibrahim Rizan,0.5,50,20.16666667,0
Abdul Sadiq,1,100,38,1
Fahad Nawaz,1.5,150,0,1
Ameel Mauroof,0.666666667,66.66666667,17.75,0
Sajid Cheema,1.111111111,111.1111111,0,1
Yasar Idrees,1.125,112.5,0,1
P Kurup,1.110294118,111.0294118,0,1
Gayan Munaweera,0.689393939,68.93939394,23.88235294,0
NGRP Jayasuriya,0.51,51,35,0
WP Masakadza,0.602230483,60.22304833,38.04166667,0
B Mavuta,0.731343284,73.13432836,50.72727273,0
LN Roche,0,0,55.5,0
R Murray,0.571428571,57.14285714,0,0
B Adu,2.2,220,0,1
AB Kamara,0.76,76,11.375,0
R Tommy,0,0,14,0
J Ayannike,0,0,0,0
O Olatunji,0.774193548,77.41935484,0,0
S Williams,1.294117647,129.4117647,21.88888889,1
AA Onikoyi,0.898477157,89.84771574,0,0
E Ngegba,0,0,8,0
R Bakum,1.417910448,141.7910448,6.142857143,1
HR Bhamu,0,0,14.33333333,0
A Conteh,0.458333333,45.83333333,25.66666667,0
Andre Jarju,0.387096774,38.70967742,34,0
M Dumbuya,1,100,17,1
Abubacarr Kuyateh,0.636363636,63.63636364,24.66666667,0
Basiru Jaye,0,0,30,0
Mark Bawa,0.666666667,66.66666667,0,0
Ismaila Tanba,1.066666667,106.6666667,21.33333333,1
I Danladi,0.976190476,97.61904762,0,1
SA Okpe,0.76146789,76.14678899,8.538461538,0
D Gim,0.610294118,61.02941176,24,0
M Camara,0.1,10,0,0
P Campbell,0.652173913,65.2173913,0,0
P Faye,0.5,50,0,0
J Badjan,0,0,0,0
Zubayr Hamza,0.7525,75.25,0,0
JN Malan,1.04009434,104.009434,0,1
L Sipamla,0.6,60,26.43333333,0
L Embuldeniya,0.408602151,40.86021505,44.25,0
A Nortje,0.575949367,57.59493671,20.83478261,0
PARP Perera,0.540983607,54.09836066,0,0
WIA Fernando,1.082575227,108.2575227,0,1
Anwar Rahman,0.444444444,44.44444444,16.48148148,0
Riazat Ali Shah,1.221402214,122.1402214,16.01923077,1
M Syahadat Ramli,0.878326996,87.83269962,14.15384615,0
D Mogan,0.619047619,61.9047619,38.5,0
Suhan Alagaratnam,0.61097852,61.09785203,0,0
Bilal Hassun,0.666666667,66.66666667,16.52941176,0
O Bascome,1.062068966,106.2068966,0,1
MS Henriksen,1,100,85,1
C Trott,0.852941176,85.29411765,53.33333333,0
RJ Robinson,0.704918033,70.49180328,35,0
KS James,0.526315789,52.63157895,94,0
S Thanikaithasan,0.858870968,85.88709677,15.8,0
TS Fray,0.617021277,61.70212766,0,0
SD Outerbridge,0.571984436,57.19844358,0,0
SH Obed,0.419753086,41.97530864,21.86666667,0
SA Deitz,0.369230769,36.92307692,0,0
NJ Ferraby,1.01,101,0,1
K Waiswa,0.751677852,75.16778523,31.5,0
S Sesazi,1.109461967,110.9461967,0,1
F Achelam,1.010638298,101.0638298,0,1
Suharril Fetri,0.427469136,42.74691358,22.42105263,0
ND Laegsgaard,1.287634409,128.7634409,14.09090909,1
Rizwan Mahmood,0.812631579,81.26315789,0,0
JS Henriksen,0.457627119,45.76271186,29.5,0
Anique Uddin,0.75,75,23.36363636,0
CWR Zalati,0.214285714,21.42857143,0,0
Chare Smith,0,0,30.33333333,0
Fahima Khatun,0.776190476,77.61904762,21.10526316,0
Murshida Khatun,0.761363636,76.13636364,0,0
Jannatul Ferdus,0.076923077,7.692307692,0,0
Shamima Sultana,0.758849558,75.88495575,0,0
S Mostary,0.672316384,67.23163842,0,0
Hamid Hassan,0.611764706,61.17647059,20.68965517,0
Hazratullah,1.247637051,124.7637051,0,1
Ikram Alikhil,0.497959184,49.79591837,0,0
Sayed Shirzad,1,100,12.42857143,1
RA Mair,0.871657754,87.1657754,25.66666667,0
C Karunaratne,0.871830986,87.18309859,29.4,0
C Murray,0.319148936,31.91489362,35.86666667,0
EAJ Richardson,0.918772563,91.87725632,21.475,1
Ayasha Rahman,0.725490196,72.54901961,0,0
J Mbabazi,0.615384615,61.53846154,8.941176471,0
HRA Rainey,0.25,25,14.14285714,0
D Hannema,0.901162791,90.11627907,0,1
CR Seneviratna,0.707692308,70.76923077,16.5,0
R Rijke,0.71009772,71.00977199,15.5,0
H Hotchandani,0.421052632,42.10526316,13.5,0
K John,0.595744681,59.57446809,0,0
J van Vliet,0.222222222,22.22222222,0,0
MEC de Fouw,0,0,20.25,0
Mariska Kornet,0,0,24,0
J Cleetus,0.285714286,28.57142857,0,0
P Nakitende,0.333333333,33.33333333,0,0
N Sharma,0.489795918,48.97959184,0,0
O Kamchomphu,0.744186047,74.41860465,16.69565217,0
N Vare,0.647058824,64.70588235,8,0
Ainna Hamizah Hashim,0.767605634,76.76056338,39.375,0
BYA Mendis,0.819607843,81.96078431,0,0
Yusrina Yaakop,0.644067797,64.40677966,0,0
Mas Elysa,0.916666667,91.66666667,37.2,1
Wan Julia,0.62541806,62.54180602,0,0
Javeria Rauf,0.727272727,72.72727273,23,0
Qais Ahmad,1.144578313,114.4578313,22.29310345,1
SE Rutherford,1.326560232,132.6560232,20.57142857,1
CK Holder,0.769230769,76.92307692,37.6,0
C Lamont,0,0,31,0
C Hemraj,1.018181818,101.8181818,18.14285714,1
S Sohal,1.072916667,107.2916667,0,1
R Shepherd,1.243181818,124.3181818,22.01470588,1
DC Drakes,1.153846154,115.3846154,30.46875,1
HR Walsh,0.857988166,85.79881657,26.10169492,0
L Pope,0.35483871,35.48387097,39.68965517,0
C Valente,0.787401575,78.74015748,76.5,0
JJS Sangha,0.650427913,65.04279131,138,0
J Edwards,0.68373494,68.37349398,21.8,0
NA McSweeney,0.636661211,63.66612111,57,0
PR George,0.333333333,33.33333333,19,0
HJ Nielsen,0.47844523,47.84452297,0,0
DJM Moody,0.466019417,46.60194175,28.88235294,0
C Green,0.648312611,64.8312611,27.39285714,0
CA Wakim,0.399456522,39.94565217,26,0
A Pyecroft,0.2,20,151,0
WJ Pucovski,0.492727273,49.27272727,0,0
HNA Conway,0.283842795,28.38427948,35.94444444,0
LJ Robins,0.692307692,69.23076923,157,0
BJ Holt,0.467661692,46.76616915,0,0
NL Bertus,0.409090909,40.90909091,0,0
BR Davis,0.424242424,42.42424242,0,0
AM Hardie,0.794466403,79.44664032,33.14285714,0
D Hemalatha,1,100,36,1
SA Campbelle,0.761871989,76.1871989,16.93333333,0
NY McLean,0.875685558,87.56855576,0,0
Umaima Sohail,0.67423231,67.42323097,20.9,0
A Reddy,0.828571429,82.85714286,30.07692308,0
TS Sekhukhune,0.272727273,27.27272727,18.69444444,0
Ritu Moni,0.701449275,70.14492754,18.04166667,0
CA Henry,0.820809249,82.08092486,23.35135135,0
F Tunnicliffe,0.602564103,60.25641026,0,0
WK Dilhari,0.77672956,77.67295597,26.76923077,0
TJ Vlaeminck,1.048780488,104.8780488,24.45,1
DM Nakrani,1.352941176,135.2941176,16,1
RB Patel,0.840525328,84.05253283,0,0
P Kerai,0.315789474,31.57894737,19.85714286,0
C Rububagumya,0.883870968,88.38709677,17.04166667,0
KZ Rehmtullah,0.575757576,57.57575758,14.72727273,0
R Amarshi,0.4,40,0,0
V Mitari,0.625,62.5,21.4375,0
ZR Jaboneke,1.236363636,123.6363636,19.75,1
E Niyomugabo,1.019230769,101.9230769,25.23076923,1
EH Dusabemungu,1.285714286,128.5714286,41,1
O Tuyisenge,1.023923445,102.3923445,55.5,1
Z Bimenyimana,1.459016393,145.9016393,27,1
H Ramaiya,0.888888889,88.88888889,39,0
Muhammad Zafar Khan,1.263157895,126.3157895,0,1
